bhk,rent,size,bathroom,log_rent,log_size,floor_number,total_floors,is_ground_floor,is_top_floor,floor_ratio,furnishing_encoded,area type_Super Area,city_Chennai,city_Delhi,city_Hyderabad,city_Kolkata,city_Mumbai,tenant preferred_Bachelors/Family,tenant preferred_Family,point of contact_Contact Owner
1,5000,200,1,8.517393171418904,5.303304908059076,0.0,3.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
1,7000,600,1,8.853808274977197,6.398594934535208,0.0,3.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
2,15000,550,2,9.61587214452889,6.311734809152915,0.0,3.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
1,10000,600,1,9.210440366976517,6.398594934535208,4.0,5.0,0,0,0.8,0,True,True,False,False,False,False,True,False,True
3,37500,1680,3,10.53212287826962,7.427144133408616,1.0,16.0,0,0,0.062,1,True,True,False,False,False,False,False,True,False
2,7000,1100,2,8.853808274977197,7.00397413672268,1.0,1.0,0,1,1.0,0,False,True,False,False,False,False,True,False,True
1,6500,600,1,8.77971129020447,6.398594934535208,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,16000,820,2,9.680406499268875,6.710523109452428,0.0,2.0,1,0,0.0,1,False,True,False,False,False,False,False,True,True
3,34000,1125,3,10.434145214930487,7.026426808699636,8.0,12.0,0,0,0.667,1,False,True,False,False,False,False,False,True,False
2,11500,973,2,9.350189267092581,6.881411303642535,4.0,4.0,0,1,1.0,1,False,True,False,False,False,False,False,True,True
2,15000,780,1,9.61587214452889,6.660575149839686,1.0,2.0,0,0,0.5,2,True,True,False,False,False,False,True,False,True
1,8000,400,1,8.987321812850125,5.993961427306569,0.0,1.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
4,220000,4000,4,12.301387370778713,8.294299608857235,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,True,False,False
2,22000,1000,2,9.99884318585288,6.90875477931522,2.0,4.0,0,0,0.5,1,False,True,False,False,False,False,True,False,False
3,85000,3500,3,11.350418300109132,8.160803920954665,0.0,1.0,1,0,0.0,1,False,True,False,False,False,False,True,False,False
1,6000,350,1,8.699681400989514,5.860786223465865,0.0,2.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
2,14000,800,2,9.546884034617925,6.68586094706836,2.0,2.0,0,1,1.0,1,False,True,False,False,False,False,False,False,True
2,11500,700,2,9.350189267092581,6.55250788703459,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
1,6000,550,1,8.699681400989514,6.311734809152915,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
3,24000,2100,4,10.085850775128717,7.650168700845001,0.0,2.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
3,32000,1700,3,10.373522431293592,7.438971592395862,2.0,2.0,0,1,1.0,1,True,True,False,False,False,False,True,False,True
3,16000,1420,2,9.680406499268875,7.259116128097101,0.0,1.0,1,0,0.0,1,False,True,False,False,False,False,True,False,True
2,13000,950,2,9.472781556562168,6.85751406254539,1.0,2.0,0,0,0.5,1,False,True,False,False,False,False,True,False,True
2,14000,780,2,9.546884034617925,6.660575149839686,2.0,2.0,0,1,1.0,1,True,True,False,False,False,False,True,False,True
1,7500,800,1,8.922791623969637,6.68586094706836,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,False,False,True
2,10000,500,1,9.210440366976517,6.2166061010848646,2.0,4.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
2,18500,1000,2,9.825580063659602,6.90875477931522,25.0,32.0,0,0,0.781,1,True,True,False,False,False,False,True,False,True
2,12000,750,2,9.392745258631441,6.621405651764134,2.0,2.0,0,1,1.0,0,True,True,False,False,False,False,True,False,True
2,17000,1200,2,9.741027444837728,7.0909098220799835,2.0,2.0,0,1,1.0,0,False,True,False,False,False,False,True,False,True
3,35000,1152,3,10.463131911491967,7.050122520269059,10.0,14.0,0,0,0.714,1,False,True,False,False,False,False,False,True,False
2,9000,843,2,9.105090961257085,6.738152494595957,2.0,3.0,0,0,0.667,1,True,True,False,False,False,False,True,False,True
2,13000,900,2,9.472781556562168,6.803505257608338,1.0,3.0,0,0,0.333,0,True,True,False,False,False,False,True,False,True
2,27999,1250,2,10.239959789157341,7.1316985104669115,2.0,4.0,0,0,0.5,1,False,True,False,False,False,False,True,False,False
2,11000,650,2,9.305741456739435,6.478509642208569,2.0,2.0,0,1,1.0,0,True,True,False,False,False,False,True,False,True
4,140000,2600,4,11.849404844423074,7.8636512654486515,2.0,2.0,0,1,1.0,1,False,True,False,False,False,False,True,False,False
1,12000,700,1,9.392745258631441,6.55250788703459,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,13000,720,2,9.472781556562168,6.580639137284949,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,False,True,True
4,250000,3500,4,12.429220196836383,8.160803920954665,1.0,4.0,0,0,0.25,1,False,True,False,False,False,False,True,False,False
4,80000,3000,4,11.289794413577894,8.006700845440367,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,False,False,False
2,22999,1144,2,10.043249494911286,7.0431599159883405,1.0,1.0,0,1,1.0,1,False,True,False,False,False,False,True,False,False
3,36000,1750,3,10.491301994830229,7.467942332285852,1.0,4.0,0,0,0.25,0,False,True,False,False,False,False,False,False,False
3,70000,1450,2,11.156264806643742,7.280008252884188,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,12500,590,1,9.433563920090563,6.3818160174060985,1.0,2.0,0,0,0.5,0,True,True,False,False,False,False,True,False,True
2,18000,900,2,9.798182590890704,6.803505257608338,2.0,2.0,0,1,1.0,1,True,True,False,False,False,False,True,False,True
2,10000,800,1,9.210440366976517,6.68586094706836,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
2,18000,1000,2,9.798182590890704,6.90875477931522,1.0,3.0,0,0,0.333,1,True,True,False,False,False,False,True,False,True
3,37000,1650,3,10.518700218288165,7.409136443920128,2.0,14.0,0,0,0.143,1,True,True,False,False,False,False,False,True,False
2,18000,700,2,9.798182590890704,6.55250788703459,0.0,1.0,1,0,0.0,1,False,True,False,False,False,False,True,False,True
3,25000,1280,2,10.12667110305036,7.155396301896734,1.0,1.0,0,1,1.0,1,True,True,False,False,False,False,True,False,True
2,10000,700,2,9.210440366976517,6.55250788703459,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,15000,980,2,9.61587214452889,6.8885724595653635,1.0,4.0,0,0,0.25,0,True,True,False,False,False,False,True,False,True
2,15000,900,2,9.61587214452889,6.803505257608338,2.0,2.0,0,1,1.0,1,False,True,False,False,False,False,True,False,True
1,9000,450,1,9.105090961257085,6.111467339502679,1.0,1.0,0,1,1.0,0,True,True,False,False,False,False,False,True,True
2,14000,1200,2,9.546884034617925,7.0909098220799835,2.0,4.0,0,0,0.5,0,True,True,False,False,False,False,True,False,True
2,8500,650,2,9.04793908261736,6.478509642208569,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
3,35000,1903,3,10.463131911491967,7.55171221535131,6.0,11.0,0,0,0.545,1,True,True,False,False,False,False,True,False,True
2,10000,650,1,9.210440366976517,6.478509642208569,2.0,3.0,0,0,0.667,1,True,True,False,False,False,False,True,False,True
1,5000,450,1,8.517393171418904,6.111467339502679,2.0,2.0,0,1,1.0,0,False,True,False,False,False,False,True,False,True
2,23000,900,2,10.043292972227004,6.803505257608338,3.0,5.0,0,0,0.6,0,False,True,False,False,False,False,False,False,True
2,15000,550,1,9.61587214452889,6.311734809152915,2.0,3.0,0,0,0.667,0,True,True,False,False,False,False,False,True,True
2,18500,750,2,9.825580063659602,6.621405651764134,0.0,3.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
2,28000,1000,2,10.239995502805316,6.90875477931522,2.0,4.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
3,32000,1050,3,10.373522431293592,6.957497370876951,4.0,12.0,0,0,0.333,1,False,True,False,False,False,False,False,True,False
1,14000,650,2,9.546884034617925,6.478509642208569,1.0,3.0,0,0,0.333,2,False,True,False,False,False,False,False,True,True
1,7000,400,1,8.853808274977197,5.993961427306569,1.0,3.0,0,0,0.333,1,True,True,False,False,False,False,True,False,True
3,33000,1075,3,10.404293143019792,6.98100574072173,7.0,12.0,0,0,0.583,1,False,True,False,False,False,False,False,True,False
3,100000,2000,3,11.51293546492023,7.601402334583733,3.0,14.0,0,0,0.214,1,False,True,False,False,False,False,False,False,False
2,18000,720,2,9.798182590890704,6.580639137284949,4.0,5.0,0,0,0.8,1,True,True,False,False,False,False,True,False,True
3,16000,1000,2,9.680406499268875,6.90875477931522,1.0,3.0,0,0,0.333,0,False,True,False,False,False,False,False,False,True
1,8500,500,1,9.04793908261736,6.2166061010848646,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,10000,900,2,9.210440366976517,6.803505257608338,0.0,3.0,1,0,0.0,2,True,True,False,False,False,False,True,False,True
2,13500,900,2,9.510519035757246,6.803505257608338,5.0,7.0,0,0,0.714,1,True,True,False,False,False,False,True,False,True
2,19000,900,2,9.852246888342531,6.803505257608338,1.0,3.0,0,0,0.333,1,True,True,False,False,False,False,True,False,True
1,11500,1000,2,9.350189267092581,6.90875477931522,1.0,2.0,0,0,0.5,0,True,True,False,False,False,False,True,False,True
3,22000,1300,3,9.99884318585288,7.170888478512505,1.0,3.0,0,0,0.333,1,True,True,False,False,False,False,False,True,True
3,12000,1383,3,9.392745258631441,7.232733136177615,2.0,4.0,0,0,0.5,1,True,True,False,False,False,False,False,False,True
2,10000,800,2,9.210440366976517,6.68586094706836,0.0,1.0,1,0,0.0,1,False,True,False,False,False,False,False,False,True
2,15000,1500,2,9.61587214452889,7.313886831633462,1.0,1.0,0,1,1.0,0,False,True,False,False,False,False,False,False,True
3,35000,1350,2,10.463131911491967,7.208600337960199,0.0,2.0,1,0,0.0,1,False,True,False,False,False,False,False,False,False
3,70000,2000,3,11.156264806643742,7.601402334583733,3.0,4.0,0,0,0.75,1,False,True,False,False,False,False,False,False,False
3,32000,1200,2,10.373522431293592,7.0909098220799835,0.0,4.0,1,0,0.0,0,False,True,False,False,False,False,False,False,False
3,35000,1912,3,10.463131911491967,7.556427969440253,1.0,4.0,0,0,0.25,0,False,True,False,False,False,False,False,False,False
1,10000,500,1,9.210440366976517,6.2166061010848646,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,False,False,True
2,11000,950,2,9.305741456739435,6.85751406254539,1.0,1.0,0,1,1.0,0,True,True,False,False,False,False,False,False,True
2,12000,1000,2,9.392745258631441,6.90875477931522,1.0,1.0,0,1,1.0,0,False,True,False,False,False,False,False,False,True
3,40000,1600,3,10.596659732783579,7.3783837129967145,11.0,16.0,0,0,0.688,0,False,True,False,False,False,False,False,False,True
2,8000,900,2,8.987321812850125,6.803505257608338,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
3,20000,1265,2,9.90353755128617,7.143617602704121,1.0,3.0,0,0,0.333,1,True,True,False,False,False,False,True,False,True
3,12000,1060,2,9.392745258631441,6.966967138613983,3.0,4.0,0,0,0.75,1,True,True,False,False,False,False,True,False,True
2,15000,1050,2,9.61587214452889,6.957497370876951,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
3,27000,1500,3,10.203629181337648,7.313886831633462,2.0,4.0,0,0,0.5,0,False,True,False,False,False,False,False,False,False
2,13000,890,2,9.472781556562168,6.792344427470809,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,False,False,True
2,9000,700,3,9.105090961257085,6.55250788703459,1.0,2.0,0,0,0.5,0,False,True,False,False,False,False,True,False,True
3,25000,1146,2,10.12667110305036,7.044905117129371,1.0,2.0,0,0,0.5,1,False,True,False,False,False,False,True,False,True
1,12000,700,1,9.392745258631441,6.55250788703459,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,True,False,True
2,18000,800,2,9.798182590890704,6.68586094706836,0.0,2.0,1,0,0.0,1,False,True,False,False,False,False,False,False,False
2,9500,640,2,9.15915233520675,6.46302945692067,0.0,1.0,1,0,0.0,0,False,True,False,False,False,False,True,False,True
2,14000,909,2,9.546884034617925,6.813444599510896,5.0,14.0,0,0,0.357,1,True,True,False,False,False,False,True,False,True
4,40000,2400,3,10.596659732783579,7.783640596221253,0.0,2.0,1,0,0.0,0,False,True,False,False,False,False,False,False,False
4,70000,3800,4,11.156264806643742,8.24301946898925,0.0,1.0,1,0,0.0,1,False,True,False,False,False,False,True,False,False
2,15000,400,2,9.61587214452889,5.993961427306569,1.0,3.0,0,0,0.333,0,True,True,False,False,False,False,True,False,True
2,8500,886,2,9.04793908261736,6.787844982309579,2.0,3.0,0,0,0.667,0,True,True,False,False,False,False,False,True,True
3,27500,1570,3,10.221977646629885,7.359467638255621,4.0,5.0,0,0,0.8,1,True,True,False,False,False,False,True,False,True
2,15000,900,2,9.61587214452889,6.803505257608338,1.0,2.0,0,0,0.5,0,True,True,False,False,False,False,True,False,True
1,5000,400,1,8.517393171418904,5.993961427306569,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,26000,1600,2,10.165890277802454,7.3783837129967145,0.0,2.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
2,14000,1000,2,9.546884034617925,6.90875477931522,2.0,3.0,0,0,0.667,0,True,True,False,False,False,False,True,False,True
2,20000,850,2,9.90353755128617,6.7464121285733745,0.0,4.0,1,0,0.0,1,True,True,False,False,False,False,True,False,True
2,12000,750,2,9.392745258631441,6.621405651764134,0.0,3.0,1,0,0.0,0,True,True,False,False,False,False,True,False,True
2,17000,750,2,9.741027444837728,6.621405651764134,1.0,2.0,0,0,0.5,0,True,True,False,False,False,False,True,False,True
3,75000,2000,3,11.225256725762893,7.601402334583733,3.0,4.0,0,0,0.75,1,False,True,False,False,False,False,True,False,True
3,19500,1270,2,9.87822102528824,7.147559271189454,1.0,2.0,0,0,0.5,1,True,True,False,False,False,False,False,False,True
2,10000,2000,2,9.210440366976517,7.601402334583733,1.0,2.0,0,0,0.5,1,False,True,False,False,False,False,True,False,True
2,32000,1250,2,10.373522431293592,7.1316985104669115,3.0,7.0,0,0,0.429,2,True,True,False,False,False,False,True,False,True
2,15000,1000,2,9.61587214452889,6.90875477931522,0.0,2.0,1,0,0.0,0,True,True,False,False,False,False,False,True,True
3,28000,1050,3,10.239995502805316,6.957497370876951,5.0,10.0,0,0,0.5,1,False,True,False,False,False,False,True,False,False
2,10677,800,2,9.275940829060131,6.68586094706836,5.0,6.0,0,0,0.833,1,True,True,False,False,False,False,True,False,True
3,50000,1625,3,10.819798284210286,7.3938782901077555,8.0,11.0,0,0,0.727,2,True,True,False,False,False,False,True,False,False
3,32500,1535,3,10.389026137075234,7.336936913707618,1.0,2.0,0,0,0.5,0,True,True,False,False,False,False,True,False,False
2,23000,850,2,10.043292972227004,6.7464121285733745,1.0,2.0,0,0,0.5,2,False,True,False,False,False,False,True,False,True
4,75000,3800,4,11.225256725762893,8.24301946898925,3.0,10.0,0,0,0.3,1,False,False,False,True,False,False,True,False,False
4,250000,4500,4,12.429220196836383,8.412054873292933,0.0,2.0,1,0,0.0,1,False,False,False,True,False,False,False,True,False
2,10000,1100,2,9.210440366976517,7.00397413672268,1.0,3.0,0,0,0.333,0,True,False,False,True,False,False,True,False,True
3,60000,3200,3,11.002116507732017,8.071218539969863,1.0,5.0,0,0,0.2,1,False,False,False,True,False,False,True,False,False
2,12000,647,1,9.392745258631441,6.473890696352274,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
3,48000,1798,3,10.778977123006351,7.4949862339505335,7.0,14.0,0,0,0.5,1,True,False,False,True,False,False,True,False,False
3,58000,1700,3,10.968215530759236,7.438971592395862,11.0,17.0,0,0,0.647,2,False,False,False,True,False,False,True,False,False
2,14000,930,2,9.546884034617925,6.836259277277067,5.0,5.0,0,1,1.0,1,True,False,False,True,False,False,True,False,True
1,7000,150,1,8.853808274977197,5.017279836814924,0.0,2.0,1,0,0.0,0,True,False,False,True,False,False,True,False,True
2,13000,1200,2,9.472781556562168,7.0909098220799835,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
2,11000,1250,2,9.305741456739435,7.1316985104669115,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
2,9500,900,2,9.15915233520675,6.803505257608338,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
1,7500,500,1,8.922791623969637,6.2166061010848646,2.0,3.0,0,0,0.667,1,True,False,False,True,False,False,True,False,False
2,14000,900,2,9.546884034617925,6.803505257608338,0.0,2.0,1,0,0.0,1,False,False,False,True,False,False,False,False,True
2,16000,1100,2,9.680406499268875,7.00397413672268,2.0,5.0,0,0,0.4,2,True,False,False,True,False,False,False,True,False
3,18000,1500,3,9.798182590890704,7.313886831633462,4.0,5.0,0,0,0.8,1,True,False,False,True,False,False,True,False,False
1,8200,500,1,9.012011377036412,6.2166061010848646,1.0,3.0,0,0,0.333,0,True,False,False,True,False,False,True,False,True
3,12000,1300,3,9.392745258631441,7.170888478512505,1.0,4.0,0,0,0.25,2,False,False,False,True,False,False,True,False,True
1,10000,300,1,9.210440366976517,5.707110264748875,10.0,31.0,0,0,0.323,2,True,False,False,True,False,False,True,False,True
2,13000,800,2,9.472781556562168,6.68586094706836,1.0,3.0,0,0,0.333,1,True,False,False,True,False,False,True,False,True
3,22000,1400,2,9.99884318585288,7.244941546337007,1.0,6.0,0,0,0.167,1,False,False,False,True,False,False,True,False,True
1,10500,500,1,9.259225769705994,6.2166061010848646,0.0,4.0,1,0,0.0,2,True,False,False,True,False,False,True,False,True
2,11000,750,2,9.305741456739435,6.621405651764134,3.0,5.0,0,0,0.6,0,True,False,False,True,False,False,True,False,True
3,20000,1200,3,9.90353755128617,7.0909098220799835,2.0,4.0,0,0,0.5,1,True,False,False,True,False,False,True,False,True
3,14000,1350,2,9.546884034617925,7.208600337960199,3.0,4.0,0,0,0.75,1,False,False,False,True,False,False,True,False,True
2,12500,1400,2,9.433563920090563,7.244941546337007,0.0,4.0,1,0,0.0,0,True,False,False,True,False,False,True,False,True
1,10500,450,1,9.259225769705994,6.111467339502679,3.0,5.0,0,0,0.6,0,True,False,False,True,False,False,True,False,True
3,30000,2061,3,10.308985993422082,7.631431664576906,1.0,6.0,0,0,0.167,2,True,False,False,True,False,False,True,False,True
2,11000,100,2,9.305741456739435,4.61512051684126,2.0,3.0,0,0,0.667,2,True,False,False,True,False,False,False,True,True
2,9000,1100,2,9.105090961257085,7.00397413672268,2.0,2.0,0,1,1.0,1,True,False,False,True,False,False,True,False,True
3,35000,1650,3,10.463131911491967,7.409136443920128,5.0,5.0,0,1,1.0,1,False,False,False,True,False,False,False,True,True
3,23382,1500,3,10.059764541593394,7.313886831633462,1.0,1.0,0,1,1.0,1,True,False,False,True,False,False,True,False,True
2,9500,1140,2,9.15915233520675,7.039660349862076,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
2,9000,990,2,9.105090961257085,6.898714534329988,0.0,1.0,1,0,0.0,0,True,False,False,True,False,False,False,False,True
3,60000,1700,3,11.002116507732017,7.438971592395862,7.0,17.0,0,0,0.412,1,True,False,False,True,False,False,True,False,True
2,11000,1200,2,9.305741456739435,7.0909098220799835,2.0,4.0,0,0,0.5,0,True,False,False,True,False,False,True,False,True
2,11000,850,2,9.305741456739435,6.7464121285733745,1.0,3.0,0,0,0.333,0,True,False,False,True,False,False,True,False,True
2,11000,900,2,9.305741456739435,6.803505257608338,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
2,8000,800,2,8.987321812850125,6.68586094706836,0.0,2.0,1,0,0.0,1,True,False,False,True,False,False,True,False,True
2,9000,1000,2,9.105090961257085,6.90875477931522,1.0,2.0,0,0,0.5,0,True,False,False,True,False,False,False,False,True
2,8000,1020,2,8.987321812850125,6.928537818164665,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
1,5500,300,1,8.612685172875459,5.707110264748875,0.0,3.0,1,0,0.0,0,True,False,False,True,False,False,True,False,True
2,12000,1800,2,9.392745258631441,7.496097345175956,0.0,2.0,1,0,0.0,1,True,False,False,True,False,False,True,False,True
3,25000,919,2,10.12667110305036,6.824373670043086,8.0,13.0,0,0,0.615,1,False,False,False,True,False,False,True,False,True
3,23000,25,3,10.043292972227004,3.258096538021482,5.0,6.0,0,0,0.833,1,False,False,False,True,False,False,True,False,True
2,12000,1050,2,9.392745258631441,6.957497370876951,1.0,3.0,0,0,0.333,1,True,False,False,True,False,False,True,False,True
2,6500,200,2,8.77971129020447,5.303304908059076,0.0,1.0,1,0,0.0,0,False,False,False,True,False,False,False,False,True
1,9000,450,1,9.105090961257085,6.111467339502679,1.0,4.0,0,0,0.25,0,True,False,False,True,False,False,True,False,True
4,25000,1000,3,10.12667110305036,6.90875477931522,15.0,20.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
3,12500,1250,2,9.433563920090563,7.1316985104669115,2.0,5.0,0,0,0.4,1,False,False,False,True,False,False,False,False,True
3,45000,1900,3,10.714439990727769,7.550135342488429,9.0,15.0,0,0,0.6,0,False,False,False,True,False,False,False,False,False
2,27000,1500,2,10.203629181337648,7.313886831633462,0.0,4.0,1,0,0.0,1,True,False,False,True,False,False,True,False,True
3,75000,2395,3,11.225256725762893,7.78155595923534,14.0,17.0,0,0,0.824,1,False,False,False,True,False,False,False,True,False
2,9000,1800,2,9.105090961257085,7.496097345175956,1.0,1.0,0,1,1.0,2,True,False,False,True,False,False,True,False,True
2,12000,700,2,9.392745258631441,6.55250788703459,3.0,3.0,0,1,1.0,0,False,False,False,True,False,False,True,False,True
3,24000,1700,2,10.085850775128717,7.438971592395862,4.0,5.0,0,0,0.8,0,True,False,False,True,False,False,False,True,False
2,15000,1200,2,9.61587214452889,7.0909098220799835,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,False,False,True
3,24000,1600,3,10.085850775128717,7.3783837129967145,3.0,5.0,0,0,0.6,1,False,False,False,True,False,False,True,False,True
2,12000,745,2,9.392745258631441,6.61472560020376,8.0,9.0,0,0,0.889,0,True,False,False,True,False,False,True,False,True
3,27000,2210,3,10.203629181337648,7.701200180857446,4.0,5.0,0,0,0.8,1,True,False,False,True,False,False,False,True,True
3,30000,1450,3,10.308985993422082,7.280008252884188,9.0,13.0,0,0,0.692,1,False,False,False,True,False,False,True,False,True
3,20000,1400,3,9.90353755128617,7.244941546337007,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,False,True,True
4,25000,1815,3,10.12667110305036,7.504391559161238,2.0,5.0,0,0,0.4,1,True,False,False,True,False,False,True,False,True
2,12000,1000,2,9.392745258631441,6.90875477931522,3.0,3.0,0,1,1.0,0,True,False,False,True,False,False,True,False,True
2,18000,1200,3,9.798182590890704,7.0909098220799835,5.0,6.0,0,0,0.833,0,True,False,False,True,False,False,True,False,True
3,55000,2430,3,10.915106645867503,7.796057974316123,7.0,9.0,0,0,0.778,1,True,False,False,True,False,False,False,False,False
1,5000,140,1,8.517393171418904,4.948759890378168,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
2,13000,1200,2,9.472781556562168,7.0909098220799835,2.0,5.0,0,0,0.4,1,True,False,False,True,False,False,True,False,True
2,9000,1100,3,9.105090961257085,7.00397413672268,2.0,4.0,0,0,0.5,0,True,False,False,True,False,False,True,False,True
2,7000,800,2,8.853808274977197,6.68586094706836,1.0,3.0,0,0,0.333,0,False,False,False,True,False,False,False,False,True
3,28000,1500,3,10.239995502805316,7.313886831633462,3.0,5.0,0,0,0.6,1,True,False,False,True,False,False,True,False,True
2,15000,1200,2,9.61587214452889,7.0909098220799835,2.0,5.0,0,0,0.4,1,True,False,False,True,False,False,True,False,True
3,14000,1350,3,9.546884034617925,7.208600337960199,2.0,5.0,0,0,0.4,1,True,False,False,True,False,False,True,False,True
5,45000,2300,3,10.714439990727769,7.741099090035366,3.0,5.0,0,0,0.6,0,False,False,False,True,False,False,False,False,True
1,12000,1300,2,9.392745258631441,7.170888478512505,2.0,4.0,0,0,0.5,2,True,False,False,True,False,False,True,False,True
2,12500,1000,2,9.433563920090563,6.90875477931522,3.0,4.0,0,0,0.75,1,True,False,False,True,False,False,True,False,True
2,13000,1210,2,9.472781556562168,7.099201743553092,4.0,5.0,0,0,0.8,0,True,False,False,True,False,False,True,False,True
2,9500,1050,2,9.15915233520675,6.957497370876951,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
3,35000,1600,3,10.463131911491967,7.3783837129967145,8.0,10.0,0,0,0.8,1,False,False,False,True,False,False,False,True,False
1,4000,300,1,8.294299608857235,5.707110264748875,3.0,3.0,0,1,1.0,0,True,False,False,True,False,False,True,False,True
1,8000,300,1,8.987321812850125,5.707110264748875,4.0,4.0,0,1,1.0,1,True,False,False,True,False,False,True,False,True
2,12500,1010,2,9.433563920090563,6.918695219020472,5.0,5.0,0,1,1.0,0,False,False,False,True,False,False,False,False,True
3,65000,1850,3,11.082157933374816,7.523481312573497,5.0,5.0,0,1,1.0,2,False,False,False,True,False,False,False,False,True
2,13000,1300,2,9.472781556562168,7.170888478512505,0.0,3.0,1,0,0.0,1,False,False,False,True,False,False,False,False,True
2,12500,1100,2,9.433563920090563,7.00397413672268,3.0,3.0,0,1,1.0,0,False,False,False,True,False,False,False,False,True
3,45000,2200,3,10.714439990727769,7.696667081526462,3.0,5.0,0,0,0.6,1,False,False,False,True,False,False,True,False,False
3,50000,2290,3,10.819798284210286,7.736743682453495,4.0,24.0,0,0,0.167,1,True,False,False,True,False,False,False,False,False
3,40000,1900,3,10.596659732783579,7.550135342488429,4.0,5.0,0,0,0.8,1,False,False,False,True,False,False,True,False,False
3,30000,1600,3,10.308985993422082,7.3783837129967145,2.0,5.0,0,0,0.4,1,False,False,False,True,False,False,True,False,False
2,7000,800,1,8.853808274977197,6.68586094706836,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
3,25000,1600,3,10.12667110305036,7.3783837129967145,2.0,5.0,0,0,0.4,2,True,False,False,True,False,False,True,False,True
1,9000,500,1,9.105090961257085,6.2166061010848646,1.0,5.0,0,0,0.2,0,True,False,False,True,False,False,True,False,True
3,16000,1500,3,9.680406499268875,7.313886831633462,2.0,3.0,0,0,0.667,2,False,False,False,True,False,False,False,True,True
1,10500,650,1,9.259225769705994,6.478509642208569,1.0,3.0,0,0,0.333,1,True,False,False,True,False,False,True,False,True
4,100000,3300,4,11.51293546492023,8.101980731853192,0.0,14.0,1,0,0.0,1,False,False,False,True,False,False,False,True,False
2,9000,1200,2,9.105090961257085,7.0909098220799835,0.0,1.0,1,0,0.0,0,True,False,False,True,False,False,True,False,True
2,11000,800,2,9.305741456739435,6.68586094706836,2.0,3.0,0,0,0.667,1,True,False,False,True,False,False,True,False,True
3,24000,1200,4,10.085850775128717,7.0909098220799835,1.0,3.0,0,0,0.333,1,True,False,False,True,False,False,True,False,True
2,12000,1000,1,9.392745258631441,6.90875477931522,2.0,3.0,0,0,0.667,0,True,False,False,True,False,False,True,False,True
2,20000,1600,3,9.90353755128617,7.3783837129967145,1.0,2.0,0,0,0.5,0,True,False,False,True,False,False,False,True,True
2,24000,1200,2,10.085850775128717,7.0909098220799835,1.0,3.0,0,0,0.333,2,False,False,False,True,False,False,True,False,True
2,12000,1100,2,9.392745258631441,7.00397413672268,2.0,2.0,0,1,1.0,1,True,False,False,True,False,False,True,False,True
3,12000,1250,3,9.392745258631441,7.1316985104669115,2.0,6.0,0,0,0.333,1,False,False,False,True,False,False,False,True,True
2,10000,1100,2,9.210440366976517,7.00397413672268,0.0,2.0,1,0,0.0,0,False,False,False,True,False,False,True,False,True
